CHROMOSOME	START	END	STRAND	GENE_ID	GENE_NAME
X	10413350	10851773	-	ENSG00000101871.15_4	MID1
X	10865697	11129340	-	ENSG00000234129.8_7	AC073529.1
X	11129421	11141206	+	ENSG00000004961.15_3	HCCS
X	11135771	11684040	-	ENSG00000047648.23_7	ARHGAP6
X	11239468	11243851	+	ENSG00000275194.1_5	AC004467.1
X	11311533	11318881	+	ENSG00000125363.14_3	AMELX
X	11352353	11354021	-	ENSG00000232392.1_6	AC002366.1
X	11686521	11775837	-	ENSG00000282840.1_7	AC004554.2
X	11722243	11723710	-	ENSG00000223418.1_5	AC004554.1
X	11776278	11793891	+	ENSG00000005302.19_6	MSL3
X	11840542	12742642	+	ENSG00000169933.15_4	FRMPD4
X	12391286	12393252	-	ENSG00000223487.1_7	FRMPD4-AS1
X	12413876	12414286	-	ENSG00000231211.2_4	RPL17P49
X	12601534	12601645	-	ENSG00000273800.1_5	AC119619.1
X	12809474	12842341	+	ENSG00000101911.12_3	PRPS2
X	12843959	12844952	+	ENSG00000229083.1_4	PSMA6P2
X	12862984	12863549	-	ENSG00000230691.1_4	MRPL35P4
X	12885191	12908480	+	ENSG00000196664.5_3	TLR7
X	12920936	12926452	-	ENSG00000233338.1_7	TLR8-AS1
X	12924739	12941288	+	ENSG00000101916.11_2	TLR8
X	12993229	12995346	+	ENSG00000205542.11_3	TMSB4X
X	13053736	13062801	-	ENSG00000187268.12_7	FAM9C
X	13111779	13112692	+	ENSG00000261030.1_6	AC079171.1
X	13284167	13321571	-	ENSG00000235385.2_6	LINC02154
X	13328771	13338052	+	ENSG00000231216.1_6	AC004674.1
X	13336355	13338518	-	ENSG00000123594.5_4	ATXN3L
X	13346056	13347986	+	ENSG00000235592.1_6	AC004674.2
X	13352071	13421154	+	ENSG00000226985.7_5	LINC01203
X	13396854	13397459	-	ENSG00000197582.5_4	GPX1P1
X	13587720	13651694	+	ENSG00000198759.12_4	EGFL6
X	13592865	13593185	+	ENSG00000233357.2_4	RPL30P15
X	13671308	13700083	+	ENSG00000176896.8_3	TCEANC
X	13707247	13728623	+	ENSG00000123595.8_4	RAB9A
X	13730363	13752754	-	ENSG00000196459.14_4	TRAPPC2
X	13752864	13787476	+	ENSG00000046651.15_5	OFD1
X	13789058	13956757	-	ENSG00000046653.15_5	GPM6B
X	13973512	13982023	+	ENSG00000233535.1_6	AC003035.2
X	13998185	14006939	-	ENSG00000212663.2_7	AC003035.1
X	14026398	14048012	-	ENSG00000046647.13_6	GEMIN8
X	14262504	14263050	+	ENSG00000233247.3_5	AC002524.1
X	14547420	14749934	+	ENSG00000101958.14_4	GLRA2
X	14852598	14853441	-	ENSG00000231066.3_4	NPM1P9
X	14854083	14891191	-	ENSG00000181544.15_6	FANCB
X	14891543	14940449	+	ENSG00000130150.12_5	MOSPD2
X	14996081	14996585	-	ENSG00000235929.1_4	TPT1P14
X	15135559	15135890	-	ENSG00000236929.2_5	AC112498.1
X	15253410	15288589	-	ENSG00000102048.16_4	ASB9
X	15299819	15333762	-	ENSG00000165192.14_5	ASB11
X	15337573	15353702	-	ENSG00000165195.15_4	PIGA
X	15363718	15402535	-	ENSG00000165197.5_7	VEGFD
X	15402921	15511687	-	ENSG00000087842.11_4	PIR
X	15482369	15574652	+	ENSG00000102010.15_3	BMX
X	15579156	15620271	-	ENSG00000130234.11_4	ACE2
X	15579170	15693731	-	ENSG00000285602.1_3	AC097625.2
X	15621004	15639607	+	ENSG00000225833.1_6	AC097625.1
X	15645441	15693135	-	ENSG00000147003.7_6	CLTRN
X	15664290	15664998	-	ENSG00000237539.1_6	AC003669.1
X	15693055	15721847	+	ENSG00000186312.10_5	CA5BP1
X	15706953	15806534	+	ENSG00000169239.13_4	CA5B
X	15720725	15721366	-	ENSG00000279413.1_3	AC112497.2
X	15803839	15805712	-	ENSG00000281371.1_5	INE2
X	15808595	15841383	+	ENSG00000169249.12_2	ZRSR2
X	15843929	15873054	-	ENSG00000182287.15_7	AP1S2
X	15935671	15936754	+	ENSG00000226536.1_4	SETP15
X	16141688	16171641	+	ENSG00000126010.6_3	GRPR
X	16171064	16188992	-	ENSG00000238178.7_7	AC078993.1
X	16185604	16189587	+	ENSG00000182798.10_4	MAGEB17
X	16216551	16217412	-	ENSG00000215313.3_4	RPL6P30
X	16492465	16493463	-	ENSG00000235071.1_5	AC073909.1
X	16606122	16731059	-	ENSG00000047230.15_6	CTPS2
X	16668281	16672793	+	ENSG00000169906.5_3	S100G
X	16737735	16783463	+	ENSG00000169895.6_3	SYAP1
X	16804555	16862642	+	ENSG00000086712.13_4	TXLNG
X	16821356	16821476	+	ENSG00000230180.1_4	RPL12P49
X	16857406	16888537	-	ENSG00000102054.17_4	RBBP7
X	16915774	16916644	-	ENSG00000223498.1_6	AL929302.2
X	16964781	17171395	+	ENSG00000169891.18_3	REPS2
X	17117905	17118362	-	ENSG00000214322.3_4	CBX1P2
X	17300760	17301216	+	ENSG00000214321.3_4	CBX1P4
X	17393543	17754114	+	ENSG00000188158.15_5	NHS
X	17546558	17605281	+	ENSG00000235834.1_7	Z93022.1
X	17570470	17575508	-	ENSG00000230020.1_7	NHS-AS1
X	17723459	17723811	-	ENSG00000226153.1_5	Z93242.1
X	17755569	17773108	+	ENSG00000047634.15_5	SCML1
X	17787125	17787518	-	ENSG00000227873.1_5	Z93242.2
X	17818169	17879457	-	ENSG00000131831.18_6	RAI2
X	17915831	17918453	-	ENSG00000276467.1_5	Z93929.2
X	17951469	17952943	+	ENSG00000225066.1_5	Z93929.1
X	17988317	18122764	-	ENSG00000225882.1_7	LINC01456
X	18181051	18239006	-	ENSG00000177324.14_5	BEND2
X	18257433	18372808	-	ENSG00000102098.19_6	SCML2
X	18359336	18359466	+	ENSG00000235211.4_4	TMSB10P2
X	18443703	18671749	+	ENSG00000008086.13_5	CDKL5
X	18553199	18554240	+	ENSG00000236187.1_4	GJA6P
X	18657808	18690228	-	ENSG00000102104.9_3	RS1
X	18694029	18846039	+	ENSG00000086717.18_5	PPEF1
X	18706762	18709723	-	ENSG00000237221.1_7	PPEF1-AS1
X	18856827	18857570	-	ENSG00000196564.4_5	AL096700.1
X	18883889	18884672	+	ENSG00000224224.1_4	HAUS1P2
X	18908414	18913092	+	ENSG00000237836.6_6	PHKA2-AS1
X	18910416	19002232	-	ENSG00000044446.12_4	PHKA2
X	19002409	19078447	+	ENSG00000286724.1_1	AL732509.1
X	19007425	19140755	-	ENSG00000173698.18_5	ADGRG2
X	19362011	19379836	+	ENSG00000131828.14_4	PDHA1
X	19378174	19533379	-	ENSG00000180815.14_3	MAP3K15
X	19514496	19515839	-	ENSG00000275800.1_5	EIF5P2
X	19552095	19905718	-	ENSG00000147010.18_5	SH3KBP1
X	19930978	19988416	-	ENSG00000173681.16_7	BCLAF3
X	20024831	20135025	-	ENSG00000184368.16_4	MAP7D2
X	20142643	20159956	-	ENSG00000173674.11_4	EIF1AX
X	20158086	20158562	+	ENSG00000225037.1_6	EIF1AX-AS1
X	20168029	20285637	-	ENSG00000177189.14_7	RPS6KA3
X	20329956	20335901	-	ENSG00000283631.1_7	AL928596.1
X	20461444	20510467	+	ENSG00000283400.1_6	AL807740.1
X	20787836	21392383	-	ENSG00000283380.1_7	AL807742.1
X	21149614	21181844	+	ENSG00000283546.1_6	BX088723.1
X	21390919	21672813	+	ENSG00000149970.16_9	CNKSR2
X	21439940	21440412	-	ENSG00000231913.1_4	RARRES2P3
X	21672808	21676448	-	ENSG00000185915.5_3	KLHL34
X	21724096	21776234	-	ENSG00000091482.8_6	SMPX
X	21857735	21903541	+	ENSG00000012174.12_4	MBTPS2
X	21859912	21860079	-	ENSG00000275681.1_5	U73479.1
X	21874105	21876858	+	ENSG00000230797.3_4	YY2
X	21957579	21958278	+	ENSG00000271286.1_5	U73023.1
X	21958827	22012955	+	ENSG00000102172.16_4	SMS
X	22050443	22269427	+	ENSG00000102174.9_4	PHEX
X	22180850	22191100	-	ENSG00000224204.1_7	PHEX-AS1
X	22291060	22292578	+	ENSG00000175809.5_4	CBLL2
X	22446249	22512830	+	ENSG00000231846.1_7	AC092832.2
X	22453715	22454935	+	ENSG00000224396.1_4	METTL15P3
X	22634861	22635260	-	ENSG00000231011.1_5	AC092832.1
X	22716574	22787083	+	ENSG00000237019.1_6	AC004470.1
X	23018077	23021706	+	ENSG00000184735.7_4	DDX53
X	23093875	23094884	+	ENSG00000174028.6_2	FAM3C2
X	23216456	23216807	+	ENSG00000228610.1_4	PDCL2P1
X	23352966	23422491	+	ENSG00000165186.12_4	PTCHD1
X	23369130	23369567	+	ENSG00000226774.1_5	AC073910.1
X	23682379	23704514	+	ENSG00000123131.13_3	PRDX4
X	23719172	23784592	-	ENSG00000123130.17_7	ACOT9
X	23791109	23801073	-	ENSG00000233785.1_7	AC131011.2
X	23801290	23804343	+	ENSG00000130066.16_2	SAT1
X	23851470	23926055	-	ENSG00000184831.14_6	APOO
X	23854859	23855438	-	ENSG00000238103.4_2	RPL9P7
X	23925918	23957626	+	ENSG00000165182.11_5	CXorf58
X	24001837	24045303	-	ENSG00000174010.9_3	KLHL15
X	24073063	24096927	+	ENSG00000130741.11_3	EIF2S3
X	24164342	24167771	-	ENSG00000234230.1_7	ZFX-AS1
X	24167290	24234372	+	ENSG00000005889.15_3	ZFX
X	24329024	24331432	-	ENSG00000223611.5_4	SUPT20HL2
X	24380878	24383495	+	ENSG00000223731.2_4	SUPT20HL1
X	24447690	24448037	-	ENSG00000225071.1_5	AC004552.1
X	24483338	24568583	+	ENSG00000067992.15_7	PDK3
X	24531567	24531804	+	ENSG00000214124.3_4	SNRPEP9
X	24576204	24690794	-	ENSG00000102230.14_5	PCYT1B
X	24650374	24650718	+	ENSG00000226222.3_6	H2BP7
X	24668190	24676354	+	ENSG00000236836.1_6	PCYT1B-AS1
X	24700026	24700751	+	ENSG00000236487.2_6	AC079168.1
X	24712026	25015103	+	ENSG00000101868.11_4	POLA1
X	24806509	24807186	-	ENSG00000232472.1_4	EEF1B2P3
X	25021811	25034537	-	ENSG00000004848.8_6	ARX
X	25047662	25048352	+	ENSG00000214111.3_5	AC002504.1
X	25212498	25213324	-	ENSG00000176812.7_5	AC112778.1
X	25609470	25609925	-	ENSG00000229310.1_4	RPP40P1
X	25663839	25664444	-	ENSG00000228519.3_5	AC097263.1
X	25896456	25911661	+	ENSG00000233403.1_6	AC121342.1
X	26156460	26158853	+	ENSG00000176774.6_4	MAGEB18
X	26165891	26166398	+	ENSG00000232446.1_5	AC129850.1
X	26178718	26179941	+	ENSG00000232030.3_4	MAGEB6B
X	26188169	26189030	+	ENSG00000227511.1_5	AC005297.1
X	26210557	26213763	+	ENSG00000176746.6_4	MAGEB6
X	26218159	26218764	+	ENSG00000232644.1_5	AC005297.2
X	26234286	26236387	+	ENSG00000188408.5_4	MAGEB5
X	26242020	26242775	+	ENSG00000237171.1_5	AC005297.3
X	26363353	26364359	+	ENSG00000228464.1_5	AC073614.1
X	26515053	26523720	+	ENSG00000231388.1_5	AC079178.2
X	26575792	26576447	+	ENSG00000230265.1_5	AC079178.1
X	26576454	26579169	+	ENSG00000259849.1_3	VENTXP1
X	26675408	26675624	-	ENSG00000236160.1_5	AC005345.1
X	26704143	26706072	+	ENSG00000216938.3_4	RPL7P58
X	26766146	26767207	+	ENSG00000236683.3_4	HMGA1P1
X	27061024	27194415	-	ENSG00000242021.2_8	AC112493.1
X	27193037	27417123	-	ENSG00000228933.8_8	AC107419.1
X	27236248	27236795	-	ENSG00000233807.1_5	AC097262.1
X	27445894	27446348	-	ENSG00000235642.1_4	PTP4A1P5
X	27478324	27481458	-	ENSG00000224960.5_7	PPP4R3C
X	27535888	27535998	-	ENSG00000223391.2_5	AC006210.1
X	27536001	27537876	+	ENSG00000238247.2_5	AC006210.2
X	27608499	27766938	+	ENSG00000189186.10_3	DCAF8L2
X	27826107	27841131	+	ENSG00000177689.10_4	MAGEB10
X	27830002	27831019	+	ENSG00000229731.1_5	AC107613.1
X	27850292	27851321	+	ENSG00000226199.1_5	AC112492.2
X	27865705	27866056	-	ENSG00000232834.1_5	AC112492.4
X	27872440	27873470	+	ENSG00000228345.2_5	AC112492.3
X	27882010	27882466	+	ENSG00000233243.1_5	AC112492.5
X	27911465	27912176	-	ENSG00000224589.1_5	AC112492.1
X	27996109	27999566	-	ENSG00000226372.4_4	DCAF8L1
X	28589649	28604512	-	ENSG00000223742.1_7	AC112495.1
X	28605563	29974835	+	ENSG00000169306.10_4	IL1RAPL1
X	28677182	28677586	-	ENSG00000226436.1_6	H3P43
X	28960167	28960685	+	ENSG00000237994.1_7	AC003659.1
X	29000969	29001087	-	ENSG00000201356.1_1	RNA5SP500
X	29387118	29387962	-	ENSG00000227393.1_5	AL031575.1
X	30035277	30035998	-	ENSG00000227592.1_4	PIGFP3
X	30227540	30228326	+	ENSG00000270794.1_5	AC005185.1
X	30233680	30238206	+	ENSG00000099399.6_4	MAGEB2
X	30248553	30255609	+	ENSG00000198798.5_3	MAGEB3
X	30260117	30262304	+	ENSG00000120289.12_6	MAGEB4
X	30261847	30270157	+	ENSG00000214107.8_6	MAGEB1
X	30308164	30308468	-	ENSG00000276940.1_4	PLCE1P1
X	30322323	30327507	-	ENSG00000169297.8_4	NR0B1
X	30576926	30595883	-	ENSG00000120280.6_4	CXorf21
X	30635571	30635810	+	ENSG00000178556.8_2	CKS1BP6
X	30648415	30648942	+	ENSG00000232368.1_4	FTLP2
X	30671476	30749573	+	ENSG00000198814.12_6	GK
X	30689752	30690283	+	ENSG00000229331.1_6	GK-IT1
X	30716324	30740049	+	ENSG00000241886.1_7	AC112496.1
X	30718115	30742291	-	ENSG00000243055.1_7	GK-AS1
X	30839932	30841524	-	ENSG00000277876.1_6	AC108359.1
X	30845559	30993201	-	ENSG00000157625.15_4	TAB3
X	30852740	30853417	+	ENSG00000231542.1_6	TAB3-AS1
X	30872438	30872824	+	ENSG00000235512.1_6	TAB3-AS2
X	31089350	31090158	-	ENSG00000132446.7_4	FTHL17
X	31115794	33357558	-	ENSG00000198947.15_7	DMD
X	31429150	31431818	+	ENSG00000285900.1_2	AC079177.1
X	32120182	32120293	+	ENSG00000222922.1_1	RNA5SP501
X	32224019	32224855	+	ENSG00000236285.1_4	NPM1P8
X	32773057	32774517	+	ENSG00000236828.1_6	DMD-AS3
X	33059512	33059838	+	ENSG00000226781.1_4	TBCAP1
X	33429061	33430290	+	ENSG00000215310.2_5	AL050305.1
X	33737075	33744130	-	ENSG00000287700.1_2	AL591378.1
X	33744454	34364644	+	ENSG00000233928.6_6	AL591501.1
X	34147873	34150431	-	ENSG00000185448.10_4	FAM47A
X	34165153	34165703	+	ENSG00000185638.9_4	FTH1P14
X	34224842	34433654	-	ENSG00000233571.1_7	AL592043.1
X	34405839	34406581	+	ENSG00000236072.1_5	AL592043.2
X	34535037	34535475	+	ENSG00000271136.1_5	AL592504.1
X	34645192	34675402	-	ENSG00000147027.4_4	TMEM47
X	34735557	34736109	-	ENSG00000225384.1_5	AL606662.1
X	34786444	34786805	-	ENSG00000273704.1_5	AL596245.1
X	34960913	34963032	+	ENSG00000189132.6_4	FAM47B
X	35077044	35078091	+	ENSG00000229347.1_5	AL596268.1
X	35644259	35645181	+	ENSG00000230227.4_4	SIAH1P1
X	35729028	35730059	+	ENSG00000233663.1_5	AL161722.1
X	35759717	35762699	+	ENSG00000271088.1_5	AL161722.3
X	35779616	35780596	+	ENSG00000233880.1_5	AL161722.2
X	35816459	35821852	+	ENSG00000189023.10_3	MAGEB16
X	35882975	35887748	+	ENSG00000271519.1_5	AL590065.1
X	35937851	36403432	+	ENSG00000165164.14_9	CFAP47
X	36229213	36229752	+	ENSG00000229384.2_4	HMGB1P16
X	36383741	36458375	-	ENSG00000226484.2_8	AL606516.1
X	36392908	36393298	-	ENSG00000233921.2_4	RPS15AP40
X	36696751	36884762	-	ENSG00000286475.1_2	AL592156.1
X	36737991	36738294	+	ENSG00000249467.1_6	H2AL1QP
X	36812573	36813533	-	ENSG00000275314.1_6	AC006924.1
X	36975986	36976212	+	ENSG00000235510.1_5	BX842568.4
X	36980269	36981498	-	ENSG00000223723.1_2	BX842568.2
X	37003596	37004166	-	ENSG00000231069.1_5	BX842568.3
X	37026470	37029739	+	ENSG00000198173.4_3	FAM47C
X	37061096	37061644	-	ENSG00000243048.3_5	FTHL18
X	37095924	37096474	-	ENSG00000214071.4_5	BX842568.1
X	37150420	37151479	+	ENSG00000233810.1_4	MOB1AP2
X	37208528	37316548	+	ENSG00000130962.17_3	PRRG1
X	37208583	38546928	+	ENSG00000250349.3_6	AF241726.2
X	37300776	37301321	+	ENSG00000241607.1_5	AC245096.1
X	37351274	37351801	+	ENSG00000219186.2_2	FTH1P19
X	37364563	37365113	+	ENSG00000234355.3_2	FTH1P27
X	37400330	37404515	-	ENSG00000174678.9_3	FAM47DP
X	37430822	37543716	+	ENSG00000147036.11_3	LANCL3
X	37545044	37591383	+	ENSG00000047597.7_5	XK
X	37559258	37559530	+	ENSG00000285944.2_3	H2AL1SP
X	37639312	37672714	+	ENSG00000165168.8_4	CYBB
X	37696010	37706824	-	ENSG00000165169.11_4	DYNLT3
X	37765400	37808658	+	ENSG00000259977.1_8	AL121578.2
X	37805137	37806028	+	ENSG00000224339.1_5	AL121578.1
X	37850032	37850567	+	ENSG00000187516.7_5	H2AP
X	37853505	37854171	+	ENSG00000229674.2_6	H2AL1RP
X	37865806	37988072	+	ENSG00000147041.12_5	SYTL5
X	38008589	38080177	-	ENSG00000101955.15_6	SRPX
X	38080644	38082920	+	ENSG00000226679.1_7	AL606748.1
X	38128423	38186797	-	ENSG00000156313.14_6	RPGR
X	38211839	38280699	+	ENSG00000036473.8_5	OTC
X	38254622	38255148	-	ENSG00000227988.1_4	TDGF1P1
X	38338468	38339166	+	ENSG00000232370.1_5	AF241726.1
X	38344005	38344517	-	ENSG00000229735.1_4	FTLP16
X	38391176	38393427	-	ENSG00000233007.1_4	UBTFL11
X	38420623	38548174	+	ENSG00000156298.12_3	TSPAN7
X	38629584	38658911	+	ENSG00000235806.1_6	AF241728.1
X	38638837	38659931	-	ENSG00000287729.1_2	AF241728.2
X	38660685	38665790	+	ENSG00000165175.15_3	MID1IP1
X	38660821	38663136	-	ENSG00000238123.1_7	MID1IP1-AS1
X	39085356	39159040	-	ENSG00000224610.1_7	AC108879.1
X	39164210	39186616	-	ENSG00000235304.2_6	LINC01281
X	39226539	39251061	-	ENSG00000236747.3_6	LINC01282
X	39260506	39294078	-	ENSG00000234191.1_8	LINC01283
X	39646386	39647390	-	ENSG00000228232.1_4	GAPDHP1
X	39650834	39651158	-	ENSG00000270759.1_5	AC091810.1
X	39696790	39707612	-	ENSG00000261435.1_7	AL592164.1
X	39724678	39725142	+	ENSG00000214047.4_4	RPS11P7
X	39767563	39773673	+	ENSG00000285709.1_2	AL592164.2
X	39868529	39871435	+	ENSG00000223486.1_3	AC092198.1
X	39909068	40036582	-	ENSG00000183337.17_5	BCOR
X	40122170	40158314	+	ENSG00000236393.2_7	AC091806.1
X	40218436	40219979	-	ENSG00000214045.3_6	AC091807.2
X	40374147	40374760	+	ENSG00000235685.2_5	AC092473.1
X	40438624	40466100	+	ENSG00000182220.15_8	ATP6AP2
X	40479953	40481361	-	ENSG00000287098.1_2	AC092473.2
X	40482818	40483388	+	ENSG00000238205.3_3	MPC1L
X	40486173	40506813	-	ENSG00000185753.13_4	CXorf38
X	40507557	40595110	-	ENSG00000180182.11_4	MED14
X	40594652	40597953	+	ENSG00000234636.2_5	MED14OS
X	40617736	40618303	+	ENSG00000270791.1_4	DPRXP6
X	40619357	40620523	-	ENSG00000214031.2_5	AC092474.1
X	40691097	40691815	-	ENSG00000237661.1_5	AC092474.2
X	40693738	40695258	+	ENSG00000238222.3_4	MKRN4P
X	40749900	40750790	-	ENSG00000232801.1_4	SDCBPP3
X	40767240	40767644	+	ENSG00000189145.7_5	AC092268.1
X	40794235	40795117	-	ENSG00000216866.5_4	RPS2P55
X	40867680	40888559	-	ENSG00000287549.1_2	AC092268.2
X	40936252	40937003	+	ENSG00000237931.1_4	CLIC4P3
X	40944698	41095832	+	ENSG00000124486.13_5	USP9X
X	41134992	41136031	+	ENSG00000223714.1_6	LINC02601
X	41152051	41152169	+	ENSG00000199564.1_1	RNA5SP502
X	41181854	41182364	-	ENSG00000226641.1_5	AL391647.1
X	41192537	41223725	+	ENSG00000215301.10_8	DDX3X
X	41306687	41334963	+	ENSG00000188937.5_2	NYX
X	41331517	41331906	-	ENSG00000225238.1_5	Z93015.1
X	41374187	41782898	-	ENSG00000147044.21_8	CASK
X	41379289	41381589	+	ENSG00000233033.1_6	CASK-AS1
X	41535013	41535747	-	ENSG00000217624.2_5	AL627402.1
X	41548226	41556528	+	ENSG00000171659.15_5	GPR34
X	41583434	41589383	+	ENSG00000171657.6_3	GPR82
X	41607475	41607861	+	ENSG00000229822.2_5	AL353691.1
X	41649445	41649503	-	ENSG00000237875.1_5	AL353691.2
X	41907136	41914089	-	ENSG00000233103.1_7	AL133329.1
X	41958007	41958426	-	ENSG00000228847.1_4	ATP5MC2P4
X	42009764	42009997	-	ENSG00000228780.2_5	Z92545.1
X	42111712	42558636	+	ENSG00000231772.5_6	Z93403.1
X	42144382	42145177	+	ENSG00000283737.1_4	AL023875.1
X	42582460	42615143	-	ENSG00000287223.1_2	Z94277.1
X	42636617	42637414	-	ENSG00000102055.7_6	PPP1R2C
X	42859423	42859645	+	ENSG00000270280.1_5	AL451086.1
X	43036243	43085847	+	ENSG00000224294.1_6	PINCR
X	43137374	43138907	-	ENSG00000237206.1_4	IMPDH1P4
X	43138809	43297906	+	ENSG00000285899.1_2	AL023574.1
X	43266914	43267808	-	ENSG00000231750.3_2	NANOGP10
X	43514155	43606071	+	ENSG00000189221.9_2	MAOA
X	43625857	43741696	-	ENSG00000069535.14_4	MAOB
X	43808022	43832641	-	ENSG00000124479.11_8	NDP
X	43808978	43830828	+	ENSG00000236276.2_6	NDP-AS1
X	43888578	43890167	+	ENSG00000214019.2_5	AL034370.1
X	44007118	44202918	-	ENSG00000183690.13_5	EFHC2
X	44143162	44145492	+	ENSG00000198414.5_4	TATDN2P1
X	44168560	44169722	-	ENSG00000214018.3_4	RRM2P3
X	44325937	44328201	+	ENSG00000224054.1_5	AL022163.1
X	44335273	44336668	-	ENSG00000215035.2_5	FDPSP5
X	44382885	44402105	-	ENSG00000069509.6_4	FUNDC1
X	44492938	44494478	+	ENSG00000233543.1_4	CHTF8P1
X	44508375	44508965	+	ENSG00000229168.4_4	RPL19P20
X	44600333	44601210	+	ENSG00000214016.3_4	RPSAP61
X	44703267	44704134	+	ENSG00000189037.8_4	DUSP21
X	44732423	44971847	+	ENSG00000147050.14_3	KDM6A
X	45007618	45060146	-	ENSG00000147113.17_4	DIPK2B
X	45042496	45193162	+	ENSG00000229491.5_6	AC136489.1
X	45240772	45241240	-	ENSG00000237782.3_5	AL020989.1
X	45364633	45491366	+	ENSG00000229563.7_5	LINC01204
X	45491537	45492978	-	ENSG00000214282.3_4	KRT8P14
X	45590241	45591177	+	ENSG00000204915.3_5	AC234772.1
X	45604639	45629677	-	ENSG00000270069.1_7	MIR222HG
X	45624175	45624702	-	ENSG00000269902.1_7	AC234772.2
X	45706474	45710971	-	ENSG00000231566.2_7	LINC02595
X	45772553	45773306	+	ENSG00000215286.3_6	AL031584.2
X	45772702	45776475	-	ENSG00000234613.1_8	AL031584.3
X	45811197	45811768	-	ENSG00000224701.1_4	MED28P4
X	45842800	45843799	+	ENSG00000213100.2_4	KRT18P68
X	45918186	45918963	-	ENSG00000214009.2_4	PCNAP3
X	46116194	46187115	-	ENSG00000236751.2_7	LINC01186
X	46147451	46148563	-	ENSG00000229145.1_4	ACTBP1
X	46260121	46262392	-	ENSG00000286306.1_2	AL139811.3
X	46277885	46279514	-	ENSG00000231235.1_5	AL139811.2
X	46299144	46300149	-	ENSG00000235587.2_4	GAPDHP65
X	46306727	46356857	+	ENSG00000147121.16_5	KRBOX4
X	46313532	46316634	-	ENSG00000224072.1_6	AL139811.1
X	46357162	46404892	-	ENSG00000251192.7_6	ZNF674
X	46404873	46408276	+	ENSG00000230844.3_5	ZNF674-AS1
X	46420363	46422184	-	ENSG00000270499.1_5	MKI67P1
X	46433200	46457931	+	ENSG00000147119.4_3	CHST7
X	46458686	46618553	-	ENSG00000065923.10_6	SLC9A7
X	46506029	46506765	-	ENSG00000213997.3_4	PGAM1P7
X	46544200	46545142	-	ENSG00000226048.1_4	YBX1P8
X	46584599	46585253	-	ENSG00000215284.2_5	AL512633.1
X	46696478	46741793	+	ENSG00000102218.6_3	RP2
X	46746852	46759138	-	ENSG00000204904.7_6	LINC01545
X	46771711	46920641	+	ENSG00000102221.14_6	JADE3
X	46937754	46952713	+	ENSG00000130988.13_4	RGN
X	47001615	47004903	-	ENSG00000147123.10_3	NDUFB11
X	47004620	47046212	+	ENSG00000182872.16_5	RBM10
X	47016037	47017598	-	ENSG00000237351.1_6	AL513366.1
X	47050260	47074527	+	ENSG00000130985.17_7	UBA1
X	47064320	47065264	+	ENSG00000224975.1_4	INE1
X	47077259	47089396	+	ENSG00000102225.16_9	CDK16
X	47092265	47107727	+	ENSG00000102226.10_4	USP11
X	47132765	47133789	-	ENSG00000237623.1_6	AL591503.3
X	47157251	47158120	+	ENSG00000203402.2_6	AL591503.1
X	47229982	47273704	+	ENSG00000147117.7_2	ZNF157
X	47249360	47251699	-	ENSG00000232009.1_6	AL591503.2
X	47298135	47299173	-	ENSG00000226556.2_5	NPM1P49
X	47305278	47342345	-	ENSG00000147124.12_5	ZNF41
X	47342970	47344222	+	ENSG00000196741.5_5	LINC01560
X	47372001	47372882	-	ENSG00000235636.1_4	NUS1P1
X	47420499	47431319	+	ENSG00000078061.13_3	ARAF
X	47431300	47479256	-	ENSG00000008056.14_6	SYN1
X	47434527	47488141	-	ENSG00000283743.2_7	Z84466.1
X	47441807	47446188	+	ENSG00000102265.12_3	TIMP1
X	47482571	47489704	-	ENSG00000126759.13_5	CFP
X	47494920	47510003	-	ENSG00000126767.18_4	ELK1
X	47511195	47518579	-	ENSG00000126756.12_4	UXT
X	47518232	47551725	+	ENSG00000267064.2_6	UXT-AS1
X	47566590	47612855	+	ENSG00000187893.10_4	CXXC1P1
X	47577401	47578498	-	ENSG00000224656.1_5	AL009172.1
X	47636226	47638096	-	ENSG00000229968.1_6	AL022578.1
X	47662695	47664188	+	ENSG00000188459.4_4	WASF4P
X	47696301	47861960	+	ENSG00000197779.13_2	ZNF81
X	47700362	47701101	-	ENSG00000224401.2_4	RPL7P57
X	47834250	47863377	-	ENSG00000147118.11_4	ZNF182
X	47842756	47931025	-	ENSG00000221994.11_8	ZNF630
X	47863734	47869126	+	ENSG00000171489.10_2	SPACA5
X	47915699	47925971	+	ENSG00000277541.1_6	ZNF630-AS1
X	47930593	47938092	+	ENSG00000287757.1_2	AC244636.3
X	47967377	47979592	+	ENSG00000171483.13_3	SSX6P
X	47990039	47991995	+	ENSG00000171478.7_2	SPACA5B
X	47995036	47995537	-	ENSG00000230241.1_6	AC244636.1
X	48013296	48015369	-	ENSG00000233139.1_6	AC244636.2
X	48015795	48025778	+	ENSG00000225198.1_4	SSXP3
X	48037167	48037459	-	ENSG00000238032.1_5	AC245047.7
X	48045656	48056199	-	ENSG00000165583.14_6	SSX5
X	48056657	48058867	+	ENSG00000234780.1_5	AC245047.5
X	48065693	48065809	+	ENSG00000252856.1_1	RNA5SP503
X	48072226	48077445	+	ENSG00000204368.6_5	AC245047.1
X	48088268	48088394	-	ENSG00000231568.1_5	AC245047.3
X	48104329	48105180	+	ENSG00000229662.2_5	AC245047.2
X	48114752	48126879	+	ENSG00000126752.7_2	SSX1
